tweet_id,label
2JSP549M,0
2KAEJYFB,0
2KVJ9CPL,0
2L12W98H,0
2LJYVABU,0
2LZGD9L7,0
2M48X0EX,0
2M4U10QB,0
2M7ZDGVN,0
2NGONSTN,0
2O1HWDA4,0
2O7CS8PG,0
2O7N30P2,0
2OAZY56J,0
2OEFWJ48,0
2P27AA3N,0
2PI2KGPI,0
2Q6J3LEW,0
2QBT70AC,0
2QVPPZ0I,0
2RD4MJQ5,0
2RSMGGGQ,0
2RWGX9WY,0
2S2H03X1,0
2S8E7RP3,0
2T4CEIWC,0
2TJOG1XL,0
2TT1ZWN6,0
2TV49WWC,0
2TXUQJXC,0
2TYX6BJT,0
2U39YOH2,0
2U77KHLV,0
2U93DIML,0
2UIJITYY,0
2UIKSO1D,0
2UMKL29B,0
2UPIUQFD,0
2UTVCH63,0
2UXG60WA,0
2VEEYXC7,0
2VI1RHOM,0
2VK1B0WY,0
2VNZ1NAD,0
2VP2Z5GN,0
2VT9R24K,0
2VU8UF00,0
2VWPD5U4,0
2WXZUSMS,0
2XHX1QED,0
2XLCIVW5,0
2XP0FDGT,0
2XQF45DB,0
2YACEGJQ,0
2Z1FL5YK,0
2ZSGSQSL,0
2ZSTFLM6,0
30CQ4YNU,0
30MPKN09,0
30N2WSHO,0
30TAAJDM,0
30U4EMKG,0
318SVEA6,0
31A8K788,0
32M2Q44I,0
32REVAG0,0
32T6ZRCY,0
32Y7YIIO,0
33481WKC,0
3399ZKCE,0
33BNL0AS,0
34ILBL2X,0
350WHWEN,0
35W4BU5I,0
35XND9O4,0
364SLNBT,0
365NIVAY,0
36C8E3FX,0
379KFE4P,0
37C25N7S,0
37EZIVHP,0
37MY2GB3,0
37OZ6OG5,0
37TE28RG,0
37U8WO0T,0
380K9ZWQ,0
3830P2ZN,0
38N5SSZ0,0
38U89KRP,0
38VWSVFB,0
38WZB80L,0
38YKJDV5,0
397Z7U3T,0
39NRAHLZ,0
39VQXUVG,0
3A0P5G4F,0
3A3HE13B,0
3A8RPOAE,0
3AH1VRKT,0
3AHIFIE3,0
3AJGEVZ0,0
3AJHECDS,0
3ALFQRVZ,0
3AOYGO15,0
3B0XQV64,0
3B1GMXGW,0
3BCKJ51Z,0
3BJHA66J,0
3BTN8PIQ,0
3CXB101M,0
3D3JZMCY,0
3DMYZWUM,0
3DWNBF9Z,0
3EGWYPHZ,0
3FA9Z1RR,0
3FCWW0YG,0
3FIZ03LU,0
3G34FE16,0
3GKVHKEL,0
3HES0W0G,0
3HM9KNG7,0
3IGLZWKQ,0
3J5R863P,0
3JPJXOJL,0
3K4UVZ23,0
3KCVLPAM,0
3KKEQWRP,0
3KX8TDLQ,0
3L2QH69N,0
3LGITGLO,0
3LRM89OU,0
3LVMTOW3,0
3M3QGXDL,0
3M4WD8IS,0
3MAQ6W9G,0
3MJUC6EJ,0
3MKNC24U,0
3MV9F8UF,0
3MZP3JD7,0
3NAPLSZW,0
3NAUC9IU,0
3NKZNO22,0
3O2HZLP9,0
3OJ7KT7I,0
3P2JF9QJ,0
3PCDRS8W,0
3PHDXBYT,0
3PQ5JON7,0
3PTW4E3P,0
3PYDPDOA,0
3QJJLPGE,0
3QKUCQDZ,0
3QOOO0KS,0
3QRFCVK5,0
3QXG460O,0
3RAKQ80R,0
3RREAR7I,0
3SIYR3Z1,0
3SVOPWWL,0
3T0ATYWM,0
3T3YD897,0
3T766MCP,0
3T8UQC00,0
3TCONTV1,0
3TIY6FFL,0
3TJ2D4BK,0
3TLWFADF,0
3TPED3SS,0
3U7BRVRC,0
3UDCHC4M,0
3UOX40K4,0
3UT9BWC1,0
3V98O6DA,0
3VVBGGZB,0
3W5DKA5N,0
3WIUNUY0,0
3WNDYPGP,0
3WQJWRNU,0
3X1GV9VI,0
3X2OH0ZA,0
3X6HN1VI,0
3X7WM1WB,0
3XTQU2TO,0
3XTVHQ61,0
3XWUOD1K,0
3Y6RKQAJ,0
3YG5HF6X,0
3YIRRX90,0
3YS8BV6P,0
3Z3DIZVP,0
3Z6C09Q5,0
3ZLN7C8G,0
3ZMSZZ66,0
3ZUNL5R0,0
4063L3W0,0
40O2CLZZ,0
40VHRLN4,0
419XGLTB,0
41BAZ1BQ,0
41EP44LB,0
41QMUMSO,0
41TX1OI5,0
42VF21Z0,0
43AJ8UYV,0
441Q08X2,0
4422M8PV,0
445W0YQD,0
44JTAUV9,0
44Y1PGLA,0
45120ZOA,0
458YGIKO,0
45CMV1HJ,0
45HRJYTM,0
45LYPA6V,0
462YRT2R,0
46EVW9WB,0
46S20ECF,0
46VOU6BF,0
46WUVTIL,0
46XK7NNR,0
47IH54OO,0
47MMEZVF,0
47TV2U3M,0
47UX1PNC,0
47YJ4AKS,0
47YWTXP8,0
48G8JXR2,0
48SW79XQ,0
494G0186,0
497TAQST,0
49HP92WK,0
49PLMGJT,0
49TLYZJ2,0
49TU3DKG,0
4A6G1XII,0
4AGU4YNT,0
4AHAMUDH,0
4AHKERGZ,0
4B0NH4X7,0
4B0SSAKB,0
4B37M9II,0
4B44Y95K,0
4BEGHATM,0
4BG1L47I,0
4BHN8T1V,0
4C96Y21U,0
4CRP4V5E,0
4CV1SQJ2,0
4CZUEN59,0
4D1GSEAM,0
4D26T5LH,0
4D5A6VDX,0
4DHYW006,0
4DYPQ2HB,0
4EJVAQYH,0
4EUZZJ2F,0
4F13AIOJ,0
4F42U8LY,0
4FKH04QG,0
4FPS891E,0
4FQ75JO9,0
4FY2LK04,0
4GGQYV4X,0
4GN2RS51,0
4GN6AYSE,0
4GQOX1ZE,0
4GWJNFZ9,0
4H9CNGBQ,0
4HD4K5AO,0
4HGAABWC,0
4HPKUGP1,0
4IIKRA2J,0
4IULS4TU,0
4J8YO2I9,0
4JICWVQ0,0
4JX99A2I,0
4LCE3WSP,0
4LDYEDB3,0
4LHLPOTH,0
4LJSHBCM,0
4LQRXBEX,0
4LZE2PY4,0
4LZSNF0A,0
4M2VHO90,0
4MITBHDK,0
4MRUR57C,0
4N1LIRX0,0
4NCOYU8D,0
4NEYSOWW,0
4NPAAM06,0
4NQRAHF5,0
4O1PE5M7,0
4OIEMVQE,0
4P0FTVP7,0
4PXKITD2,0
4PXR83HI,0
4Q2FMMIN,0
4Q4LJWY8,0
4Q7JL5UM,0
4QGWJQ1J,0
4QVCR45F,0
4RCC409U,0
4RG44OL0,0
4RP5N2P6,0
4RS287KG,0
4S1GEXDP,0
4S200YHF,0
4S2BZDTA,0
4S4ECMDY,0
4TAJHJUI,0
4TEL5126,0
4TG9MKXF,0
4TY9BAOI,0
4U54K465,0
4UEO3MUA,0
4VB9KBAG,0
4VCTEXCW,0
4VERCXJG,0
4VKDGR69,0
4VKPLKQ8,0
4VSWFM4E,0
4W04TOWC,0
4W4PHN6S,0
4WOP7UVP,0
4WTDHD11,0
4WY0N63C,0
4X0DGD32,0
4XA64CY4,0
4XGWN7U6,0
4XHER3GA,0
4Y38XQZK,0
4Y6DL9W9,0
4YHHD3IS,0
4YQVUDX9,0
4YRJE1NA,0
4YT5YFA3,0
4YY7B6SH,0
4Z0MXZDZ,0
4ZBMG70R,0
4ZFC90NL,0
4ZJYIM8C,0
4ZPZ3ICI,0
502VPYK7,0
505UZYNQ,0
5071ZYCE,0
509OVIXK,0
50K3G71G,0
510PF284,0
511C9JKQ,0
51FTZT6J,0
51Y3JICD,0
52CIXQ9G,0
52H3V6OR,0
53N68KSM,0
54279XMP,0
5596RV1R,0
56OKJR5L,0
578LN2NZ,0
57J0F19B,0
58IU8443,0
59BNP9TI,0
59C16RRW,0
59E7SRTN,0
59EFUWT3,0
59JUTA3F,0
59VGVO3L,0
5A151HHZ,0
5A6PPX8Z,0
5A76BUFZ,0
5AVLUBOP,0
5BC4HXPA,0
5BHD0EWO,0
5BNU65QR,0
5C2QAD15,0
5CB8YP5D,0
5CGKQP8F,0
5CH8NHHA,0
5CIUDJFX,0
5CT2D06K,0
5CVA36SF,0
5CVN7WJP,0
5CYHV21K,0
5CYKAZEY,0
5D6MKE0Q,0
5D80XCAW,0
5D9MK0Z1,0
5DRBROPZ,0
5E5AREQ0,0
5EKMTASN,0
5EQD44KZ,0
5F150QYF,0
5FL8JQR2,0
5FO1VXXQ,0
5FOTKVOG,0
5FRAAHEK,0
5G3H983K,0
5G3IRHE7,0
5G9B22E2,0
5GGZH86Z,0
5GKJ9WON,0
5GR2O2PU,0
5GREU48K,0
5GWLEPR4,0
5H64YX1X,0
5H9EPBTT,0
5HGA706Z,0
5HICUYDK,0
5HM8AHAJ,0
5HURD6PX,0
5HV7LBPD,0
5ILGO30M,0
5IR5Q7YA,0
5J0IMXVO,0
5J1EVZF5,0
5J304HHM,0
5JB68HP0,0
5JF37PAN,0
5JL20ZLV,0
5JL3VWFD,0
5JP94K46,0
5JWVI4PA,0
5K237QL8,0
5KF6HSL0,0
5KJMRIZB,0
5KLNN8J8,0
5KP6WO52,0
5L0DH5OO,0
5LB2ZPWZ,0
5LP0F8H5,0
5M1EFMRF,0
5MS80OTH,0
5MSZG3HA,0
5N2C46ZC,0
5N7CQCBK,0
5ND6BU29,0
5NHMSKXD,0
5NO3GM2M,0
5NQAXZDS,0
5OE9DNW3,0
5OHR9HF8,0
5OTV3GJ1,0
5PZ26LLV,0
5Q6ZWB30,0
5QBS77O3,0
5QDEFLPC,0
5QJUW4VW,0
5QLK6FES,0
5QLVTAAS,0
5QP7CE3G,0
5QT0YH5R,0
5R2GSYN3,0
5RN5UEAZ,0
5RODRX30,0
5S8CDSSP,0
5SZSOBM1,0
5T7DUFFZ,0
5U46XCBT,0
5UGH353H,0
5VCPXAK9,0
5VGY3K3E,0
5VHZJL6A,0
5VPNPDT2,0
5VSI06MP,0
5WF23VK1,0
5WKXAYSY,0
5WV7PBYZ,0
5X0UMC70,0
5X4ZRGV0,0
5XFQCKMS,0
5Y3L3JCQ,0
5Y4BKJOU,0
5Y7LFJOD,0
5YU9RLPV,0
5YYQMULO,0
5ZAG12J9,0
5ZB4XDUN,0
5ZG6LRKH,0
5ZVJVLKA,0
600WI6KD,0
60EUZK9P,0
60I0UBDN,0
60TU5RRK,0
60ZFCO5J,0
61EQDN5I,0
61GE4EVI,0
61UR361W,0
61ZVUAQM,0
623BR9X3,0
62KUXDD2,0
62R8VW8R,0
636ABE39,0
63AC9G27,0
63EPVM4C,0
63QEO22O,0
63X02L5H,0
63YQPGKD,0
642FUVR7,0
645I4Z37,0
648HICVR,0
64CR3A01,0
64F5629V,0
655JARBD,0
65KM8VV5,0
65PQCQQS,0
665K8SQR,0
6676YW93,0
668Q17IC,0
669HBRIF,0
678Z8L71,0
67CC5FRM,0
67EN32CZ,0
67KUXXDL,0
67US8I9O,0
67XIO06B,0
6898063M,0
68K9GS5V,0
68N0U0EM,0
68PNXYCT,0
694WQ2WB,0
69GQE2RT,0
6ADW8KVY,0
6AOZAKL5,0
6B6090CA,0
6BCKV7ZV,0
6BVMT8SY,0
6C9C00M5,0
6CC7240Z,0
6CE9LM9H,0
6CKKPW0G,0
6CN930HR,0
6CPATWOK,0
6D5H7QBV,0
6DB6NVMX,0
6DK7JMUK,0
6DM7IFLL,0
6DXIREXG,0
6E2GHT9E,0
6E98U8SY,0
6ECKWURZ,0
6EIECVM4,0
6F3RVNCZ,0
6F85SODB,0
6F96ZNNH,0
6FAM1HN6,0
6FCUXQPO,0
6FF6BVZM,0
6FJS847G,0
6FPS6NHC,0
6FXB4HN6,0
6G9S41P3,0
6GA40CEP,0
6GBGH7ZW,0
6GP1VBAP,0
6H01JVU4,0
6H39U3UB,0
6H7PN876,0
6HAJCYW8,0
6HEVUMPZ,0
6I38J7HO,0
6JHS5825,0
6JLRWENS,0
6JNCJRDI,0
6JZW0Z1E,0
6KGJGGX1,0
6KLDVFUK,0
6KZUZ4JQ,0
6L0G87GS,0
6L1E03HH,0
6L7Q51F5,0
6LCQLNFT,0
6LDQI59U,0
6LG4YLFN,0
6LT2N0OY,0
6LWGYU58,0
6MCXOZ5P,0
6MHO81WQ,0
6MPFRJ7B,0
6MU3AQLA,0
6MX41TND,0
6N37WIBH,0
6N5SN3I3,0
6NE3IG8O,0
6NVH3IZB,0
6O45N93C,0
6O8UNF8Z,0
6O9ULVWF,0
6ODDG168,0
6OLYZGJV,0
6ONCY1A5,0
6OYGYM5P,0
6P5W1AYU,0
6PJYA8EM,0
6PYZGC96,0
6Q0A6J23,0
6Q57P2TL,0
6QAJ1R4U,0
6QCLPYI8,0
6QX15JRK,0
6R3V9PQD,0
6R600IPP,0
6RBSTXZD,0
6RLJ09X1,0
6RVZIBJN,0
6SG0816U,0
6SY0TEQI,0
6T8L3MYH,0
6TA252X0,0
6TN1GLZH,0
6TZPOYXM,0
6UCNE3PV,0
6VRCW033,0
6W7QJWQZ,0
6WXEJVGX,0
6X34W7FL,0
6XUYMKVG,0
6YO1FZA8,0
6ZHHNJK4,0
6ZIL6X87,0
6ZMH9T5G,0
6ZQB71K6,0
704IIVYF,0
70ATVDT3,0
70R5R3KF,0
70Z4A2W3,0
711JPSTN,0
716NHZG5,0
71F0BYCB,0
71F7AUQ1,0
71MSX8W1,0
72BU7K2P,0
72E11HXR,0
72IZIWUD,0
72S8W8YF,0
73IWEURC,0
73O3RYHC,0
73Y9QXY0,0
742ZY0P0,0
745OQGFU,0
74CSE0YD,0
74HWQKSP,0
74SSFCAX,0
74YPPOM5,0
74YQDF04,0
752MSWCF,0
755G9RPO,0
75OTWLY7,0
75PLCT41,0
76GPGJSK,0
76HG854G,0
76X14U0J,0
77J0EK1T,0
77SP0Y27,0
77U8G1GE,0
78ETQEZ2,0
78OZVY0D,0
799UN31D,0
79QWL6EB,0
7AH9KW8K,0
7AO0569W,0
7ARUCL2Y,0
7ASLQW7Z,0
7AXOEF90,0
7B8S05LH,0
7BRHERSG,0
7BX8IZ7F,0
7BXCGFR0,0
7C8BGAH3,0
7CCDOL4L,0
7CEV4MUP,0
7CKTODGP,0
7CRY5Q42,0
7CS1227B,0
7CS5AV0U,0
7D03BIJW,0
7D1QNHAU,0
7DF8MM90,0
7DIUCWQQ,0
7DPALSKW,0
7DQES6FX,0
7DQQJ2RZ,0
7E1DN8ZD,0
7ECM6ZZG,0
7EDSGWLM,0
7ERYQMZ3,0
7FIA39XM,0
7FJW78CJ,0
7FPSBXAO,0
7GHWXZVO,0
7GMINV5J,0
7GRL2GJM,0
7GWF846M,0
7H4RH3Y8,0
7H617G8D,0
7HQ8FTNB,0
7I1R315L,0
7ICYUWS7,0
7IERXLRI,0
7IH2D03G,0
7IHV8UU3,0
7IJFB31G,0
7JDWRYUT,0
7JIWFW83,0
7JNID755,0
7JPPYFUV,0
7JR3R3G6,0
7JWEIKXX,0
7K02URNZ,0
7K34K05M,0
7KJSQMVK,0
7KPVYMLI,0
7KT2P302,0
7L1G8G12,0
7LD7YTWE,0
7LHO50GN,0
7MIL1J1J,0
7MWHB11A,0
7MYV16B7,0
7N1PHPF3,0
7N5GXX96,0
7NCI2E0N,0
7NFESMKG,0
7NLCTPYC,0
7O1O89XD,0
7OALPPU6,0
7OC6EMWW,0
7OGXUX3B,0
7OKKUK20,0
7OL3JEZN,0
7OMQ864W,0
7OQC98ZD,0
7OUVFT0M,0
7OXLSJ7A,0
7P9CLMVB,0
7PDP3O8E,0
7PI27ZFZ,0
7PPJ64WT,0
7PQV9XK2,0
7PV5WENV,0
7Q7HHTQJ,0
7QDFLY4P,0
7QK1TXAX,0
7QRSNDYK,0
7R59Q15A,0
7R9T9X5D,0
7REWHYX9,0
7RFB5WCB,0
7RXGWLMW,0
7S55BSEW,0
7SADIL8I,0
7SV6FSIY,0
7SYC4TU1,0
7T9QULI1,0
7UA7KP4V,0
7UH6H7ZS,0
7UKZ8KZ0,0
7V10541S,0
7VAHT7W6,0
7VL7WP6G,0
7VLDBS3K,0
7VO2V70G,0
7VVISF7N,0
7WAW8EI8,0
7WE7US6E,0
7WLT9ZEU,0
7WMNVEOR,0
7WTH0SLJ,0
7XEILCIV,0
7XS45JLA,0
7YLUOGEX,0
7YY4CSFQ,0
7YZTHWML,0
7Z3PF3ZN,0
7ZI3IWWU,0
7ZIULCAT,0
7ZVDKMH7,0
801JZ4H6,0
80ETNBXN,0
80PSD5ON,0
80PU5ZG1,0
80YDA5LI,0
8177NUAT,0
818VJKS0,0
81A6OOXQ,0
81KF5YSO,0
81KKEXEP,0
81PO84ZD,0
81VEHDGJ,0
81Z92EBG,0
826Z7IIB,0
82KHXPL1,0
82ORTNK6,0
82WMT3OY,0
8399FEJ1,0
83OLQV4Q,0
83TJITOA,0
83VVP2R6,0
83Y74ZNQ,0
848UCQ7E,0
84LR5E8O,0
84Z5QIA1,0
85XRK92R,0
862JJVX9,0
86CDJNN3,0
86HTFWZV,0
86LEFFE1,0
86LR2FW5,0
86N1CPKU,0
86QM74C7,0
874HDPI5,0
879BFV5E,0
87D3FEWP,0
87LGW8NG,0
87TCDVRQ,0
87X84WMO,0
87ZRGVJA,0
886Q4X8P,0
88E14HM0,0
88ODFR4B,0
8988MNAM,0
89JYE9SP,0
89TN2CB8,0
8A3A19KN,0
8A5P55ZQ,0
8AFJQCGA,0
8AINBIDT,0
8AR3HVM2,0
8B5LSTZH,0
8B6GUN8X,0
8B75433U,0
8BEB1SLG,0
8BNC4QBE,0
8C1Q3WF2,0
8CL5HA2Q,0
8CN5O66D,0
8CZEPULI,0
8DESXAOO,0
8DJVPSK1,0
8DMAKLLO,0
8E1EMG60,0
8E8UMSI6,0
8EAG30W9,0
8EDXD12M,0
8EJ0NFJX,0
8EN3JD0Z,0
8EQN3ANA,0
8EXPI47L,0
8F2SBMUV,0
8FCISLN2,0
8FOYCBQU,0
8G6AQJD3,0
8GPK17EL,0
8GQE8UH3,0
8H1VWVGJ,0
8HGFMV3V,0
8HQKUVTM,0
8IBLRV2T,0
8IBXNNAD,0
8IMLTEWC,0
8IQYXPMZ,0
8IS0T0QY,0
8JAV3DH2,0
8JYBKSQ5,0
8K67TBUW,0
8KJ3DPOE,0
8KSOTTAN,0
8KYANMAE,0
8M1L6O3U,0
8M2DOEEN,0
8M5UR6YD,0
8M8O7KQR,0
8MH0H3JI,0
8MO3G59R,0
8NFAZRO5,0
8NKPKY8B,0
8NTIXNC3,0
8NY4FMGA,0
8OFMB0T4,0
8OJ58DZG,0
8P2PPX4P,0
8P4XN2TG,0
8PCYDUWS,0
8PG6KFF0,0
8PX84BEB,0
8QWIWGUL,0
8RYIL72F,0
8S4LE3EE,0
8S9797G5,0
8SDQX9I0,0
8TAWCDWR,0
8TKK4238,0
8TSRG69X,0
8TT30KB6,0
8U30AIIJ,0
8U6JIR9J,0
8VOJ5KTA,0
8VTWHXX8,0
8VZZKKAB,0
8W2Y8UAZ,0
8WGZBKRO,0
8WSIX12O,0
8X5K5WH3,0
8XVA2R7K,0
8XX6XIC0,0
8Y7T5KIX,0
8YCLOO9L,0
8YGC2PAS,0
8YJCOB31,0
8YMG2PX7,0
8YNHF5DF,0
8YV3AVX6,0
8YVHBGRU,0
8ZGQ3LDT,0
8ZPI5S6D,0
8ZUBU840,0
90APMOTO,0
90FWI4E9,0
90OZ0ZI9,0
913CJOCV,0
91RAH080,0
9205NYHW,0
928TBM28,0
92DU27AF,0
92HUY0Z9,0
92L5CQZP,0
92UQQCW6,0
932F9HC9,0
93CKUX8C,0
93EG96MN,0
93I1R4F1,0
9444JELP,0
945TBZHG,0
949OITTG,0
94AQWP04,0
94NX9752,0
94PLP12S,0
